# X: Y:
1 -0.479771 -0.838734
2 -0.433467 0.472186
3 0.139829 -0.0381652
4 -0.594927 -0.0134639
5 0.120964 -0.00638124
6 -0.192481 0.506764
7 -0.487458 -0.084033
8 0.533972 0.348615
9 -0.721323 0.000555059
10 -0.374071 0.745774
11 0.244625 0.466268
12 0.611238 0.885313
13 0.931394 0.000627727
14 0.496128 -0.797503
15 0.448443 -0.909651
16 0.266684 0.978777
17 0.0366324 -0.555719
18 -0.990884 0.087251
19 -0.762963 0.633616
20 -0.681267 0.271838
21 -0.709507 -0.0790487
22 -0.969401 0.735182
23 -0.529431 0.238361
24 -0.463227 0.964095
25 -0.220894 -0.145704
26 -0.440196 -0.629592
27 0.886219 0.20151
28 0.171109 -0.987475
29 0.410937 0.697668
30 -0.545063 0.744222
31 -0.41299 -0.436595
32 0.340211 -0.219813
33 -0.0488967 0.328707
34 0.00758444 -0.146948
