# X: Y:
1 0.234427 0.0949052
2 -0.236081 -0.733037
3 0.0347011 -0.854274
4 0.463565 -0.173713
5 -0.191775 -0.320057
6 -0.921533 -0.0617436
7 -0.606261 0.482765
8 -0.385654 -0.992322
9 0.821294 0.404981
10 -0.363361 0.653959
11 -0.78071 0.0099955
12 -0.23806 -0.346132
13 0.0149265 0.0959779
14 0.298506 -0.084284
15 -0.797347 -0.337212
16 -0.0759896 -0.633999
17 0.895945 0.741313
18 0.102385 -0.269833
19 -0.15733 0.276898
20 0.890786 0.784063
21 -0.282085 0.985967
22 -0.514336 -0.0743607
23 -0.357495 0.875516
24 0.604424 0.613396
25 0.530061 -0.918643
26 0.584526 -0.352195
27 -0.252641 0.0575514
28 -0.41915 -0.694665
29 -0.423518 0.213794
30 -0.181971 0.405498
31 -0.325138 0.189399
32 -0.441976 0.495584
33 -0.0897051 0.474395
34 0.0127568 0.034004
