# X: Y:
1 -0.849321 -0.545231
2 0.0498545 0.0782739
3 -0.89665 0.852243
4 0.209593 0.0973281
5 0.783628 -0.983972
6 0.697156 -0.737801
7 0.658697 0.308487
8 0.637093 0.0988967
9 0.518581 0.469326
10 -0.16644 -0.566536
11 -0.519704 -0.771957
12 0.848419 -0.653222
13 -0.580958 -0.684349
14 0.43585 -0.43403
15 -0.344661 0.0612241
16 -0.241017 -0.37062
17 0.489117 0.502165
18 0.766158 -0.130926
19 -0.765174 0.940956
20 0.925996 -0.244253
21 -0.196874 -0.241189
22 0.394903 -0.722599
23 0.684377 0.348821
24 0.364235 0.794964
25 0.569391 0.246245
26 -0.884426 -0.557864
27 0.0085347 -0.412743
28 -0.927441 0.00766488
29 0.738665 0.283039
30 0.310065 0.938039
31 0.938322 -0.195659
32 -0.437682 -0.603243
33 -0.892475 -0.029113
34 -0.680621 0.169934
