# X: Y:
1 0.170843 0.85686
2 0.32923 -0.41695
3 -0.782115 0.0554458
4 0.37803 0.366051
5 -0.286179 -0.420905
6 0.861434 -0.545731
7 -0.90353 -0.092659
8 0.887212 0.612917
9 -0.889953 -0.321213
10 0.667188 0.158627
11 0.613614 -0.596354
12 -0.858092 -0.360757
13 -0.325976 0.273502
14 -0.0359366 0.168157
15 0.328445 -0.741876
16 0.811778 -0.773935
17 -0.487492 -0.554453
18 -0.873107 0.530009
19 0.74132 0.681307
20 0.659303 0.406725
21 -0.325313 -0.117652
22 0.962582 -0.337667
23 -0.895012 -0.860095
24 -0.0175512 -0.305937
25 0.523961 0.395431
26 -0.700384 -0.165292
27 -0.461655 -0.101548
28 0.0609448 -0.237523
29 -0.763545 0.971947
30 0.224179 -0.83423
31 -0.681375 -0.731389
32 -0.0443486 -0.545375
33 0.491594 -0.538106
34 0.798693 0.701134
