# X: Y:
1 -0.827332 0.353234
2 -0.538892 -0.61943
3 0.744103 -0.335069
4 0.86232 -0.742004
5 -0.619338 0.707099
6 0.580753 0.281851
7 0.45585 0.458372
8 0.202402 0.628821
9 -0.858638 0.257319
10 0.345041 0.581402
11 -0.761424 -0.359248
12 0.632282 -0.11277
13 0.981434 0.725275
14 0.616802 0.855145
15 -0.00686469 -0.103318
16 0.879799 0.38411
17 -0.901531 -0.0634057
18 -0.537278 -0.100882
19 -0.248113 -0.629176
20 0.343012 0.422012
21 0.473612 0.843504
22 0.226847 -0.90969
23 0.864929 0.0918431
24 -0.684755 0.521509
25 0.409458 -0.682417
26 -0.840907 0.484467
27 -0.792749 0.434646
28 -0.0547513 0.176304
29 0.818288 0.142229
30 0.678708 0.618295
31 0.233814 0.665453
32 0.311251 0.695343
33 -0.691626 0.270891
34 -0.0809565 -0.598579
